[setup] rank=0/1 device=cuda approach=a steps=10000 mask_ratio=0.5 redshift_weight=50.0
[data] loading manifest /raid/benson/data/desi_dr1_medium/manifest.jsonl
[data] 373 healpix records
[data] healpix split: 354 train, 19 val (frac=0.05)
[tok] loading spectrum tokenizer /raid/benson/data/desi_dr1_medium/checkpoints/tokenizer_v1_large/best.pt (kind=v1)
[tok] fitting redshift tokenizer on up to 200 redrock files
[tok]   gathered 254278 z values, min=-0.0019 max=5.6786
[step   6400] loss=230.4901 z_loss=4.479 spec_loss=2.092 z_acc=0.048 spec_acc=0.429 masked_acc=0.430 rz_masked_acc=0.000 mask_r2=0.726 mask_auc=nan all_r2=0.726 all_auc=nan 0.4 step/s
[step   6500] loss=226.8821 z_loss=4.405 spec_loss=2.160 z_acc=0.095 spec_acc=0.389 masked_acc=0.385 rz_masked_acc=0.083 mask_r2=0.714 mask_auc=nan all_r2=0.717 all_auc=nan 0.4 step/s
[val     6500] loss=226.4320 overall_acc=0.4503 redshift_acc=0.0209 spectrum_acc=0.4518 loss_redshift=4.4024 loss_spectrum=1.8820 loss_total=1.8912 masked_spec_acc=0.4500 redshift_acc_masked=0.0196 mean_mask_auc=nan masked_spec_r2=nan all_mean_auc=nan all_spec_r2=nan
  *** new best val_loss=226.4320 -> /raid/benson/data/desi_dr1_medium/checkpoints/checkpoints/approach_a_phase10_xlarge_seed7/best.pt
  [ar_best   6500] ar_redshift_acc=0.028708133971291867 ar_spectrum_acc=0.23742923742923744 ar_mean_mask_auc=nan ar_masked_spec_r2=nan ar_all_mean_auc=nan ar_all_spec_r2=nan n_samples=209
[step   6600] loss=209.8103 z_loss=4.072 spec_loss=2.148 z_acc=0.048 spec_acc=0.403 masked_acc=0.400 rz_masked_acc=0.000 mask_r2=0.719 mask_auc=nan all_r2=0.718 all_auc=nan 0.4 step/s
[step   6700] loss=208.4036 z_loss=4.041 spec_loss=2.208 z_acc=0.050 spec_acc=0.397 masked_acc=0.391 rz_masked_acc=0.000 mask_r2=0.708 mask_auc=nan all_r2=0.711 all_auc=nan 0.4 step/s
[step   6800] loss=222.8530 z_loss=4.326 spec_loss=2.199 z_acc=0.091 spec_acc=0.396 masked_acc=0.394 rz_masked_acc=0.067 mask_r2=0.712 mask_auc=nan all_r2=0.712 all_auc=nan 0.4 step/s
[step   6900] loss=212.6232 z_loss=4.127 spec_loss=2.072 z_acc=0.000 spec_acc=0.415 masked_acc=0.413 rz_masked_acc=0.000 mask_r2=0.728 mask_auc=nan all_r2=0.728 all_auc=nan 0.4 step/s
[step   7000] loss=222.1576 z_loss=4.315 spec_loss=2.076 z_acc=0.136 spec_acc=0.409 masked_acc=0.411 rz_masked_acc=0.000 mask_r2=0.727 mask_auc=nan all_r2=0.728 all_auc=nan 0.4 step/s
