name,RA,DEC,grade,probability,region,tractor_type,ref,cutout_ok,our_p_resnet,our_p_effnet,our_p_meta,our_p_avg
DESI-054.9779-60.6064,54.97789729,-60.606432,C,0.99,DECaLS,SER,v,True,0.9997347,0.99999726,0.9997497,0.9998659789562225
DESI-055.1834-27.5220,55.18342543,-27.5220113,C,0.79,DECaLS,DEV,,True,0.9964663,0.9999896,0.9997397,0.9982279539108276
DESI-055.2221-29.1298,55.22210201,-29.12980519,C,0.9,DECaLS,SER,,True,0.9942061,0.9999777,0.99973255,0.9970918893814087
DESI-055.3102-27.4407,55.31024372,-27.44070695,C,0.77,DECaLS,REX,,True,0.19190937,0.97441983,0.897099,0.5831646025180817
DESI-055.3380-33.2573,55.33802156,-33.25727333,C,0.48,DECaLS,SER,,True,0.99783534,0.999941,0.9997439,0.9988881647586823
DESI-055.3893-21.1030,55.38934157,-21.10296226,C,0.96,DECaLS,DEV,v,True,0.9989491,0.9999479,0.99974734,0.9994485080242157
DESI-055.4697-56.6459,55.46968803,-56.6459017,C,1.0,DECaLS,SER,,True,0.025536483,0.99085075,0.8094877,0.5081936148926616
DESI-055.5097-23.2853,55.5096597,-23.28529277,C,0.99,DECaLS,REX,,True,0.9871596,0.9999291,0.99970883,0.993544340133667
DESI-055.6373-39.7209,55.63734623,-39.72091617,C,0.89,DECaLS,REX,,True,0.0072791227,0.82907957,0.27237964,0.41817934555001557
DESI-055.6382-33.5342,55.63824464,-33.53421806,C,0.98,DECaLS,DEV,,True,0.98244214,0.9993181,0.99969065,0.9908801317214966
DESI-055.7009-23.7129,55.70090919,-23.71289999,C,0.72,DECaLS,DEV,w v,True,0.9979831,1.0,0.9997445,0.9989915490150452
DESI-055.7584-20.1396,55.75838907,-20.13956921,C,0.98,DECaLS,DEV,,True,0.99719405,0.9999995,0.9997421,0.9985967874526978
DESI-055.8462-35.0163,55.8461843,-35.01629985,C,0.61,DECaLS,SER,,True,0.987207,0.9999627,0.99970907,0.9935848414897919
DESI-055.8482-36.9675,55.84821711,-36.96747115,C,0.99,DECaLS,SER,v,True,0.9999517,0.9999999,0.99975044,0.9999758005142212
DESI-055.9392-09.2189,55.93922925,-9.218937016,C,1.0,DECaLS,SER,v,True,0.99894625,0.99703634,0.999742,0.997991293668747
DESI-055.9781-18.4764,55.97810899,-18.47641467,C,0.83,DECaLS,SER,,True,0.8453149,0.99977857,0.9985512,0.9225467443466187
DESI-056.1235-47.8009,56.12354462,-47.80091731,C,0.81,DECaLS,SER,,True,0.5282708,0.99998987,0.9862694,0.7641303241252899
DESI-056.1422-37.4119,56.14218829,-37.41185646,C,0.44,DECaLS,SER,,True,0.7702045,0.9983909,0.9967043,0.8842976987361908
DESI-056.1886-64.3594,56.18855318,-64.35937961,C,1.0,DECaLS,DEV,,True,0.9998987,0.99999726,0.9997503,0.9999479651451111
DESI-056.2466-14.2233,56.24660358,-14.22326416,C,0.96,DECaLS,SER,,True,0.9772151,0.99991095,0.99967194,0.9885630309581757
DESI-056.2697-33.0721,56.26973018,-33.07205025,C,0.88,DECaLS,SER,v,True,0.9983851,0.99999845,0.99974567,0.9991917610168457
DESI-056.4148-20.0779,56.41475441,-20.07792269,C,0.86,DECaLS,SER,,True,0.9252102,0.99991655,0.99940836,0.9625633656978607
DESI-056.8086-53.1066,56.80856625,-53.10658637,C,0.92,DECaLS,DEV,,True,0.9565484,0.9989324,0.99957985,0.9777404069900513
DESI-057.0292-21.7598,57.029153,-21.7598278,C,0.71,DECaLS,SER,,True,0.90542114,0.9953275,0.9992285,0.9503743052482605
DESI-057.1209-38.8714,57.1209373,-38.87140778,C,1.0,DECaLS,SER,v,True,0.99995625,0.9999999,0.99975044,0.9999780654907227
DESI-057.1718-26.4876,57.17182188,-26.48761032,C,0.74,DECaLS,SER,,True,0.85227996,0.9950277,0.998596,0.9236538410186768
DESI-057.2982-33.0173,57.29821375,-33.01727462,C,0.77,DECaLS,SER,v,True,0.96084213,0.9999999,0.9996037,0.9804210066795349
DESI-057.3978-32.2162,57.39779139,-32.21624308,C,0.79,DECaLS,SER,,True,0.42964706,0.8372468,0.8292114,0.6334469169378281
DESI-057.5856-26.6131,57.58564128,-26.61305491,C,0.99,DECaLS,DEV,,True,0.9995796,0.99999726,0.99974936,0.9997884333133698
DESI-057.6610-63.5998,57.66101683,-63.59979563,C,0.49,DECaLS,SER,,True,0.9550744,0.9920831,0.9995473,0.9735787510871887
DESI-057.6895-34.8874,57.68949714,-34.8874213,C,0.8,DECaLS,REX,,True,0.07941947,0.8920074,0.5814132,0.4857134409248829
DESI-057.7635-17.0310,57.76353779,-17.03099423,C,0.54,DECaLS,EXP,,True,0.50771517,0.90928227,0.94998467,0.7084987163543701
DESI-057.7653-45.1293,57.76526455,-45.12930508,C,1.0,DECaLS,DEV,,True,0.9999398,0.9999944,0.99975044,0.999967098236084
DESI-057.8837-39.0465,57.88373078,-39.04650983,C,0.58,DECaLS,SER,,True,0.95039344,0.9999639,0.99955434,0.9751786589622498
DESI-058.1703-44.5468,58.1707,-44.5457,C,0.72,DECaLS,DEV,,True,0.99658245,0.99987555,0.99973994,0.9982289969921112
DESI-058.2152-57.5949,58.21516542,-57.59489224,C,0.52,DECaLS,SER,,True,0.9969272,0.9773167,0.9996948,0.9871219396591187
DESI-058.3305-62.4336,58.33046164,-62.43358003,C,0.64,DECaLS,SER,v,True,0.9971757,1.0,0.999742,0.9985878467559814
DESI-058.4447-22.1759,58.44470648,-22.17585644,C,0.99,DECaLS,SER,,True,0.99373674,0.9995696,0.9997303,0.9966531693935394
DESI-058.6282-17.9447,58.62819485,-17.94470102,C,0.52,DECaLS,SER,,True,0.007336726,0.885772,0.45836774,0.44655435788445175
DESI-058.9535-31.8900,58.9531,-31.8892,C,0.87,DECaLS,REX,,True,0.7348707,0.89835954,0.9872322,0.816615104675293
DESI-058.9611-53.8183,58.96108829,-53.81826545,C,0.51,DECaLS,SER,,True,0.943789,0.968542,0.99938595,0.9561654925346375
DESI-059.0770-48.0881,59.07702991,-48.08813437,C,1.0,DECaLS,REX,,True,0.9540176,0.9989353,0.9995678,0.9764764308929443
DESI-059.1033-53.0671,59.10332163,-53.06713643,C,0.99,DECaLS,DEV,,True,0.99825984,0.999969,0.9997453,0.9991144239902496
DESI-059.2117-30.7017,59.21166568,-30.70167166,C,0.96,DECaLS,SER,,True,0.9810183,0.44790933,0.99117166,0.7144638150930405
DESI-059.2255-24.0586,59.22554113,-24.05864583,C,1.0,DECaLS,SER,,True,0.9818184,0.9999945,0.9996898,0.9909064471721649
DESI-059.2884-19.7497,59.28841862,-19.74967154,C,0.97,DECaLS,REX,,True,0.9963924,0.9993124,0.9997383,0.9978524148464203
DESI-059.4033-47.0979,59.40326836,-47.09791697,C,0.94,DECaLS,SER,,True,0.9993855,0.99999976,0.99974877,0.9996926188468933
DESI-059.4287-36.8850,59.42869751,-36.88503906,C,0.97,DECaLS,REX,,True,0.9516051,0.9993253,0.9995577,0.9754651784896851
DESI-059.4818-48.9979,59.48179684,-48.997916,C,0.92,DECaLS,SER,,True,0.96472454,0.9999999,0.9996208,0.9823622107505798
DESI-059.5934-55.0223,59.5967,-55.0211,C,0.95,DECaLS,SER,,True,0.99962926,0.9999937,0.9997495,0.9998114705085754
DESI-059.9869-24.5653,59.9852,-24.5652,C,1.0,DECaLS,SER,w v,True,0.9625967,0.99999285,0.99961156,0.9812947809696198
DESI-060.0088-13.1933,60.00881705,-13.19328083,C,0.96,DECaLS,SER,,True,0.0026439351,0.9935423,0.79554677,0.4980931243626401
DESI-060.1084-55.5116,60.10840583,-55.51161926,C,0.97,DECaLS,SER,,True,0.99988306,0.99999857,0.9997502,0.999940812587738
DESI-060.1166-22.4452,60.11658818,-22.44518722,C,0.99,DECaLS,SER,i,True,0.99582714,0.9999994,0.9997378,0.997913271188736
DESI-060.3121-44.0440,60.31209891,-44.04398361,C,0.68,DECaLS,SER,,True,0.99856704,0.8804655,0.9994307,0.9395162761211395
DESI-060.4756-49.9945,60.47563576,-49.99450698,C,0.83,DECaLS,SER,,True,0.9014141,0.9997489,0.99922574,0.9505814909934998
DESI-060.4957-42.3784,60.49574974,-42.37840716,C,0.92,DECaLS,SER,,True,0.99967754,0.9999981,0.9997496,0.9998378157615662
DESI-060.5202-07.8743,60.52023599,-7.874328825,C,1.0,DECaLS,DEV,,True,0.9948462,0.9999579,0.9997346,0.9974020719528198
DESI-060.5223-54.4029,60.52228358,-54.4028616,C,0.93,DECaLS,SER,,True,0.9941612,0.99915075,0.9997309,0.9966559708118439
DESI-060.7648-10.2207,60.76483027,-10.22069233,C,0.72,DECaLS,REX,,True,0.09217071,0.87998563,0.5568061,0.4860781691968441
DESI-060.8283-55.1423,60.82830958,-55.14232084,C,1.0,DECaLS,SER,,True,0.99990726,0.99992967,0.9997502,0.9999184608459473
DESI-061.0056-46.1194,61.0026,-46.118,C,0.89,DECaLS,SER,,True,0.99984586,0.9998574,0.99974984,0.999851644039154
DESI-061.3703-23.8666,61.37028406,-23.86661826,C,0.84,DECaLS,REX,,True,0.1822427,0.97093594,0.88695437,0.576589323580265
DESI-061.4532-22.4275,61.45319952,-22.42746918,C,0.9,DECaLS,SER,v,True,0.99987495,0.9999999,0.9997502,0.9999374151229858
DESI-061.4787-57.6541,61.47866056,-57.65409131,C,0.83,DECaLS,SER,,True,0.09398588,0.99744886,0.8740187,0.5457173697650433
DESI-061.5953-63.0246,61.5953284,-63.02461383,C,0.5,DECaLS,REX,,True,0.99950624,0.99983525,0.99974877,0.9996707439422607
DESI-061.7108-18.1552,61.71083155,-18.15519358,C,0.55,DECaLS,REX,,True,0.10708142,0.74769896,0.16792041,0.4273901917040348
DESI-061.7529-49.8900,61.75286805,-49.88996681,C,0.52,DECaLS,SER,,True,0.9993357,0.9999864,0.9997485,0.9996610581874847
DESI-061.8455-32.9868,61.84554518,-32.98683806,C,0.75,DECaLS,DEV,,True,0.9636409,0.9992766,0.9996138,0.9814587533473969
DESI-061.9112-49.8647,61.91120201,-49.86472959,C,0.81,DECaLS,SER,,True,0.43704173,0.84765625,0.85312164,0.6423489898443222
DESI-062.0185-17.5119,62.0179,-17.5113,C,0.43,DECaLS,SER,,True,0.22147541,0.99815077,0.9362283,0.6098130866885185
DESI-062.1530-26.9490,62.15302009,-26.94899692,C,1.0,DECaLS,SER,,True,0.9998746,0.9999838,0.9997502,0.9999291896820068
DESI-062.2756-32.7337,62.27555494,-32.73374758,C,0.97,DECaLS,REX,,True,0.98625135,0.9998721,0.9997056,0.9930617213249207
DESI-062.4383-39.2406,62.43832952,-39.24061302,C,0.9,DECaLS,SER,,True,0.99855,0.9999894,0.99974614,0.9992696940898895
DESI-062.5562-55.3742,62.55619898,-55.37423609,C,0.45,DECaLS,SER,,True,0.9645456,0.9251299,0.99933857,0.944837749004364
DESI-062.5834-63.4043,62.58340648,-63.4043158,C,1.0,DECaLS,SER,,True,0.9998604,0.9999722,0.9997501,0.9999163150787354
DESI-062.6080-05.0286,62.60800819,-5.028555403,C,0.92,DECaLS,SER,,True,0.03594258,0.6606278,0.04250189,0.3482851814478636
DESI-063.0413-01.8694,63.04129125,-1.869423641,C,0.98,DECaLS,SER,v,True,0.99947876,0.99999905,0.999749,0.9997389018535614
DESI-063.7508-18.0146,63.75075499,-18.01457457,C,0.63,DECaLS,DEV,,True,0.9923854,0.9995782,0.9997259,0.9959817826747894
DESI-063.9006-38.1534,63.90058224,-38.15335915,C,0.92,DECaLS,SER,,True,0.999739,0.9999261,0.9997497,0.9998325407505035
DESI-063.9983-49.1388,63.99829149,-49.13878482,C,1.0,DECaLS,SER,,True,0.7303919,0.99994075,0.9955172,0.8651663362979889
DESI-064.0012-63.7557,64.00119287,-63.75572425,C,0.92,DECaLS,SER,,True,0.9897153,0.99894327,0.9997156,0.9943292737007141
DESI-064.0155-35.1320,64.01551748,-35.13197312,C,1.0,DECaLS,SER,,True,0.8661158,0.99996984,0.998852,0.9330428242683411
DESI-064.0320-24.0775,64.03202395,-24.0774589,C,0.7,DECaLS,SER,,True,0.9972228,1.0,0.9997421,0.9986113905906677
DESI-064.1456-62.3849,64.14557578,-62.3849183,C,0.54,DECaLS,REX,,True,0.9736934,0.99941957,0.99965656,0.9865564703941345
DESI-064.1935-54.4815,64.19354941,-54.48147566,C,0.55,DECaLS,SER,,True,0.8349234,0.99993,0.9983765,0.9174267053604126
DESI-064.2337-10.8970,64.23366821,-10.89704991,C,0.41,DECaLS,SER,,True,0.22941633,0.96985435,0.9111112,0.5996353402733803
DESI-064.6271-57.3782,64.6277,-57.3777,C,0.97,DECaLS,REX,,True,0.9550926,0.99972886,0.99957603,0.9774107336997986
DESI-064.6308-40.1099,64.6307834,-40.10988924,C,0.44,DECaLS,SER,,True,0.0077219675,0.38206,0.0019593653,0.1948909794446081
DESI-064.7984-38.6542,64.79844747,-38.65422585,C,0.53,DECaLS,DEV,,True,0.985061,0.9999659,0.99970156,0.9925134479999542
DESI-065.0523-65.2509,65.05226812,-65.25088458,C,0.89,DECaLS,REX,,True,0.7797575,0.9998677,0.99705935,0.8898125886917114
DESI-065.1230-18.9865,65.12298887,-18.98646551,C,0.99,DECaLS,SER,,True,0.70282376,0.97705066,0.99277556,0.8399372100830078
DESI-065.3208-47.0853,65.32082962,-47.08531963,C,0.8,DECaLS,EXP,,True,0.9865458,0.9999608,0.9997068,0.9932532906532288
DESI-065.3721-35.7877,65.37213085,-35.78774922,C,0.96,DECaLS,SER,,True,0.16419943,0.9772486,0.8858616,0.5707240179181099
DESI-065.3835-25.6169,65.38347385,-25.61688763,C,0.62,DECaLS,EXP,,True,0.948022,0.9979413,0.99953365,0.9729816615581512
DESI-066.1274-40.2094,66.12738718,-40.20935021,C,0.53,DECaLS,DEV,,True,0.996968,0.9988846,0.9997392,0.9979262948036194
DESI-066.3631-51.4108,66.36308564,-51.41076249,C,0.42,DECaLS,EXP,,True,0.9887736,0.99889034,0.9997123,0.9938319623470306
DESI-066.5978-39.9247,66.59782445,-39.92473761,C,0.96,DECaLS,SER,,True,0.5652277,0.99965024,0.9886053,0.7824389636516571
DESI-066.8945-31.8371,66.89453128,-31.83707703,C,0.95,DECaLS,DEV,,True,0.7625783,0.9908043,0.99613863,0.8766913115978241
DESI-066.9054-22.0803,66.90540309,-22.08029252,C,0.91,DECaLS,SER,,True,0.99633515,0.9999801,0.99973935,0.9981576204299927
DESI-066.9270-46.7932,66.9304,-46.7947,C,0.53,DECaLS,SER,,True,0.9620912,0.9999987,0.9996093,0.9810449481010437
DESI-067.2508-34.6554,67.25081776,-34.65543314,C,0.98,DECaLS,DEV,,True,0.992415,0.99995935,0.9997267,0.9961871802806854
DESI-067.2877-28.4380,67.28765563,-28.43798871,C,1.0,DECaLS,SER,i,True,0.99077284,0.99998534,0.99972135,0.9953790903091431
DESI-067.4657-31.8868,67.46566529,-31.88680608,C,1.0,DECaLS,DEV,,True,0.9999478,0.99999976,0.99975044,0.9999737739562988
DESI-067.6099-03.3124,67.60986034,-3.312414696,C,0.8,DECaLS,SER,,True,0.9946978,0.99961567,0.9997335,0.9971567392349243
DESI-067.9436-04.1721,67.94358064,-4.172090157,C,0.92,DECaLS,SER,,True,0.061054677,0.97322184,0.8014815,0.5171382576227188
DESI-068.2265-20.7487,68.22652811,-20.74871264,C,0.97,DECaLS,REX,,True,0.024809107,0.99889296,0.82617277,0.5118510350584984
DESI-068.3904-18.7374,68.3915,-18.7387,C,0.67,DECaLS,REX,,True,0.9998356,0.9995202,0.99974924,0.9996778964996338
DESI-068.5220-49.7309,68.52198187,-49.73085519,C,0.68,DECaLS,SER,,True,0.977862,1.0,0.9996747,0.9889310002326965
DESI-068.6892-64.4140,68.68924752,-64.4139517,C,0.95,DECaLS,DEV,,True,0.9926208,0.9999925,0.9997274,0.9963066577911377
DESI-068.7175-47.8920,68.71750042,-47.89204204,C,0.9,DECaLS,SER,,True,0.961055,0.9788167,0.9995365,0.9699358344078064
DESI-068.7441-06.5560,68.74405507,-6.5560365,C,0.66,DECaLS,SER,,True,0.07644528,0.040631536,0.0001690385,0.0585384089499712
DESI-068.8555-49.0982,68.85549076,-49.09822427,C,0.82,DECaLS,REX,,True,0.39962727,0.87485456,0.87329155,0.6372409164905548
DESI-068.9393-21.5312,68.93929328,-21.53124424,C,0.48,DECaLS,SER,,True,0.99956733,1.0,0.99974924,0.9997836649417877
DESI-069.1084-29.1258,69.10837358,-29.1258453,C,0.97,DECaLS,SER,,True,0.9943772,0.9997615,0.9997327,0.9970693588256836
DESI-069.4265-07.8407,69.42654702,-7.84067991,C,0.71,DECaLS,SER,,True,0.9537581,0.84570664,0.9987948,0.899732381105423
DESI-069.4553-37.5071,69.45533866,-37.50706317,C,1.0,DECaLS,REX,,True,0.99993205,0.99999535,0.9997503,0.9999637007713318
DESI-069.5185-63.6496,69.51852652,-63.6496023,C,0.75,DECaLS,SER,,True,0.9996748,0.9997758,0.99974924,0.9997253119945526
DESI-069.8749-44.7551,69.87488379,-44.75508204,C,0.76,DECaLS,DEV,,True,0.087028585,0.9988827,0.8718486,0.5429556481540203
DESI-069.8899-48.6056,69.88992452,-48.60558358,C,0.98,DECaLS,DEV,,True,0.999111,0.9985513,0.9997453,0.9988311529159546
DESI-069.9034-37.4600,69.90336064,-37.46000998,C,0.99,DECaLS,REX,,True,0.99997616,0.99999535,0.99975055,0.9999857544898987
DESI-069.9811-19.0030,69.9810778,-19.00301177,C,0.48,DECaLS,SER,,True,0.7313069,0.9991509,0.9954964,0.8652288913726807
DESI-070.0120-02.9891,70.01198903,-2.989120831,C,0.81,DECaLS,REX,,True,0.014214432,0.9638165,0.72966963,0.4890154777094722
DESI-070.1395-35.5225,70.13949792,-35.5224989,C,0.98,DECaLS,DEV,,True,0.999905,0.99999774,0.9997503,0.9999513626098633
DESI-070.1587-46.0827,70.15865094,-46.08270313,C,0.55,DECaLS,SER,,True,0.9982487,0.9999652,0.9997452,0.9991069436073303
DESI-070.2723-33.3076,70.2711,-33.308,C,0.55,DECaLS,DEV,,True,0.98738676,0.9927866,0.99969435,0.9900866746902466
DESI-070.4050-50.4559,70.40503028,-50.45592854,C,0.64,DECaLS,SER,v,True,0.99589527,0.99999034,0.9997379,0.9979428052902222
DESI-070.5918-56.0872,70.59177102,-56.08716157,C,0.92,DECaLS,SER,,True,0.9608377,0.9934447,0.99958175,0.9771412014961243
DESI-070.6615-06.7135,70.66151062,-6.713502072,C,0.57,DECaLS,DEV,,True,0.020583108,0.68213737,0.0507611,0.3513602390885353
DESI-070.8331-60.7979,70.83310644,-60.7979483,C,0.84,DECaLS,SER,,True,0.042851172,0.99885726,0.84039646,0.5208542160689831
DESI-070.8576-22.6970,70.85760066,-22.69699975,C,1.0,DECaLS,DEV,,True,0.99997854,0.99999785,0.99975055,0.9999881982803345
DESI-070.8602-59.6714,70.86018705,-59.67136113,C,0.94,DECaLS,SER,,True,0.99930954,1.0,0.9997485,0.9996547698974609
DESI-070.9141-47.7823,70.91405889,-47.78227132,C,0.97,DECaLS,SER,,True,0.999959,0.9999999,0.99975044,0.9999794363975525
DESI-070.9842-53.7488,70.98420547,-53.74878773,C,0.48,DECaLS,REX,,True,0.109639965,0.77954906,0.24526292,0.44459451362490654
DESI-071.3900-37.8689,71.39001865,-37.86893738,C,0.7,DECaLS,SER,,True,0.13137983,0.9996118,0.8989245,0.5654958114027977
DESI-071.5401-02.5055,71.54013754,-2.505529454,C,1.0,DECaLS,DEV,,True,0.9736317,0.99942565,0.9996563,0.9865286648273468
DESI-071.7006-24.4354,71.70059205,-24.43539487,C,0.99,DECaLS,SER,,True,0.9989856,1.0,0.9997476,0.9994927942752838
DESI-071.8645-19.9959,71.8645308,-19.9959307,C,0.97,DECaLS,EXP,,True,0.99349433,0.96441835,0.99965024,0.9789563417434692
DESI-072.0107-38.0118,72.01073897,-38.01182098,C,0.94,DECaLS,DEV,,True,0.99570787,0.99989223,0.9997372,0.9978000521659851
DESI-072.0263-29.9010,72.02626849,-29.90101827,C,0.44,DECaLS,DEV,,True,0.8682792,0.8257497,0.9961516,0.847014456987381
DESI-072.0677-08.7326,72.06772536,-8.732599444,C,0.92,DECaLS,DEV,,True,0.19429725,0.99961394,0.92719394,0.5969555974006653
DESI-072.0979-40.2845,72.09793853,-40.28454855,C,0.75,DECaLS,SER,,True,0.12425505,0.5602283,0.024609327,0.34224167093634605
DESI-072.2908-29.3045,72.2897,-29.3045,C,1.0,DECaLS,SER,i,True,0.9999747,0.9999999,0.99975055,0.9999873042106628
DESI-072.2909-45.4874,72.2876,-45.489,C,0.48,DECaLS,SER,,True,0.9515989,0.9993774,0.9995578,0.975488156080246
DESI-072.3087-62.2433,72.30866143,-62.24331234,C,0.97,DECaLS,SER,v,True,0.9991715,1.0,0.99974805,0.999585747718811
DESI-072.3208-03.9880,72.32083129,-3.987962726,C,0.9,DECaLS,SER,,True,0.13159484,0.93693966,0.7819785,0.534267246723175
DESI-072.3280-55.9843,72.32803121,-55.9842878,C,0.97,DECaLS,SER,,True,0.99996614,0.98356473,0.99971896,0.9917654395103455
DESI-072.4328-20.0637,72.43284267,-20.06366894,C,0.49,DECaLS,REX,,True,0.12549958,0.97659576,0.8602368,0.5510476678609848
DESI-072.7529-47.4959,72.75286895,-47.49591978,C,1.0,DECaLS,REX,,True,0.9990086,0.99999213,0.9997476,0.9995003640651703
DESI-072.7609-29.4746,72.76093541,-29.47460827,C,0.68,DECaLS,DEV,,True,0.90893143,1.0,0.9992902,0.9544657170772552
DESI-072.7945-30.0974,72.79454117,-30.09735618,C,0.97,DECaLS,SER,v,True,0.9994097,0.9999784,0.99974877,0.9996940493583679
DESI-072.8356-59.6028,72.83555473,-59.60277142,C,0.48,DECaLS,SER,,True,0.8978636,0.99554116,0.9991616,0.946702390909195
DESI-072.9446-42.2883,72.94456492,-42.28831934,C,0.85,DECaLS,SER,,True,0.82348,0.99991226,0.9981565,0.9116961359977722
DESI-072.9626-19.4038,72.96264399,-19.40375849,C,0.74,DECaLS,SER,,True,0.82790524,0.9982407,0.9982162,0.9130729734897614
DESI-073.0489-10.5747,73.04887287,-10.57465043,C,0.97,DECaLS,SER,,True,0.0274264,0.99692327,0.824183,0.5121748335659504
DESI-073.2362-48.6405,73.23619618,-48.64052795,C,1.0,DECaLS,REX,,True,0.99990153,0.99996984,0.9997502,0.9999356865882874
DESI-073.3299-54.6927,73.3289,-54.6926,C,0.96,DECaLS,SER,v,True,0.9985526,0.99986887,0.999746,0.9992107450962067
DESI-073.4865-25.0376,73.48650092,-25.03764472,C,0.89,DECaLS,SER,,True,0.9252706,0.9988784,0.999403,0.9620745182037354
DESI-073.4894-00.6699,73.48937762,-0.6699175689,C,0.91,DECaLS,DEV,,True,0.0028032614,0.16483678,0.00028059326,0.08382002031430602
DESI-073.5100-43.9992,73.51002229,-43.99920758,C,0.51,DECaLS,SER,,True,0.25825658,0.99992526,0.9490471,0.6290909200906754
DESI-073.5122-51.3384,73.5101,-51.3394,C,0.85,DECaLS,SER,,True,0.9957152,0.99999976,0.99973744,0.9978574812412262
DESI-073.5334-25.0179,73.53342439,-25.01788154,C,0.88,DECaLS,SER,,True,0.4043879,0.7738,0.6531488,0.589093953371048
DESI-073.7909-45.6822,73.79085622,-45.68224954,C,0.41,DECaLS,DEV,,True,0.013724016,0.95476586,0.7025588,0.4842449361458421
DESI-073.9739-08.1774,73.97393851,-8.177427053,C,0.68,DECaLS,SER,,True,0.5515855,0.9798243,0.9840732,0.7657049000263214
DESI-074.0509-37.5804,74.05085017,-37.58042154,C,0.98,DECaLS,SER,,True,0.99961096,0.99999857,0.99974936,0.9998047649860382
DESI-074.1110-45.6727,74.11103743,-45.67265801,C,0.97,DECaLS,DEV,,True,0.23457567,0.99998057,0.94237757,0.6172781214118004
DESI-074.1576-40.6375,74.15761416,-40.63746373,C,0.74,DECaLS,SER,,True,0.9884567,0.9999794,0.9997135,0.9942180514335632
DESI-074.2491-19.6277,74.24912008,-19.62769832,C,0.94,DECaLS,SER,,True,0.9995358,0.99999905,0.9997491,0.9997674226760864
DESI-074.2691-28.2775,74.26914018,-28.27750079,C,0.9,DECaLS,EXP,,True,0.97401786,0.99959415,0.99965835,0.9868060052394867
DESI-074.2938-61.8860,74.2937828,-61.88598767,C,0.86,DECaLS,SER,,True,0.99903524,0.99984956,0.99974746,0.9994423985481262
DESI-074.3322-54.2651,74.332201,-54.26511628,C,0.99,DECaLS,REX,,True,0.9714225,0.9999931,0.9996489,0.9857077896595001
DESI-074.3908-35.8315,74.3907521,-35.83146123,C,0.97,DECaLS,SER,i,True,0.9869211,0.9999707,0.9997081,0.993445873260498
DESI-074.4212-41.2562,74.422,-41.2568,C,0.98,DECaLS,REX,i,True,0.99951077,1.0,0.9997491,0.9997553825378418
DESI-074.4486-26.8035,74.44858921,-26.80354158,C,0.99,DECaLS,SER,,True,0.98375386,0.9969753,0.9996903,0.9903645813465118
DESI-074.4487-43.8679,74.44870814,-43.86788306,C,0.99,DECaLS,SER,v,True,0.9995735,0.999998,0.99974924,0.9997857511043549
DESI-074.5560-39.3123,74.55595084,-39.31231701,C,0.99,DECaLS,SER,,True,0.9995665,0.9999924,0.99974924,0.9997794330120087
DESI-074.5593-54.3884,74.55929422,-54.38842779,C,0.78,DECaLS,SER,,True,0.8974708,0.99993,0.99919194,0.9487003982067108
DESI-074.6847-37.7166,74.68474105,-37.71664828,C,0.73,DECaLS,SER,,True,0.6836417,0.99962366,0.9940578,0.8416326642036438
DESI-074.6994-40.7511,74.69944495,-40.75106104,C,0.84,DECaLS,SER,i,True,0.30172905,0.922314,0.8884801,0.6120215207338333
DESI-074.8131-42.8656,74.81307642,-42.86564057,C,0.98,DECaLS,SER,,True,0.98929554,0.9999831,0.99971634,0.9946393072605133
DESI-074.8690-48.9671,74.86897782,-48.96714397,C,1.0,DECaLS,DEV,,True,0.9999335,0.9999999,0.99975044,0.9999666810035706
DESI-074.9251-42.3523,74.92512196,-42.35233448,C,0.89,DECaLS,REX,,True,0.99574846,0.9999306,0.99973744,0.9978395402431488
