index,Ra,Dec,ref,klc_dup
11424,54.95178003,-38.73024784,Storfer 2023,1
11426,55.18342543,-27.5220113,Storfer 2023,1
11427,55.22210201,-29.12980519,Storfer 2023,1
11428,55.31024372,-27.44070695,Storfer 2023,1
11429,55.33802156,-33.25727333,Storfer 2023,1
11430,55.38934157,-21.10296226,Storfer 2023,1
11431,55.46968803,-56.6459017,Storfer 2023,1
11432,55.5096597,-23.28529277,Storfer 2023,1
11433,55.63734623,-39.72091617,Storfer 2023,1
11434,55.63824464,-33.53421806,Storfer 2023,1
11436,55.75838907,-20.13956921,Storfer 2023,1
11437,55.8461843,-35.01629985,Storfer 2023,1
11440,55.97810899,-18.47641467,Storfer 2023,1
11441,56.12354462,-47.80091731,Storfer 2023,1
11442,56.14218829,-37.41185646,Storfer 2023,1
11443,56.18855318,-64.35937961,Storfer 2023,1
11444,56.24660358,-14.22326416,Storfer 2023,1
11446,56.41475441,-20.07792269,Storfer 2023,1
11447,56.80856625,-53.10658637,Storfer 2023,1
11448,57.029153,-21.7598278,Storfer 2023,1
11450,57.17182188,-26.48761032,Storfer 2023,1
11452,57.39779139,-32.21624308,Storfer 2023,1
11453,57.58564128,-26.61305491,Storfer 2023,1
11454,57.66101683,-63.59979563,Storfer 2023,1
11455,57.68949714,-34.8874213,Storfer 2023,1
11456,57.76353779,-17.03099423,Storfer 2023,1
11457,57.76526455,-45.12930508,Storfer 2023,1
11458,57.88373078,-39.04650983,Storfer 2023,1
11459,58.1707,-44.5457,Storfer 2023,1
11460,58.21516542,-57.59489224,Storfer 2023,1
11462,58.44470648,-22.17585644,Storfer 2023,1
11463,58.62819485,-17.94470102,Storfer 2023,1
11464,58.9531,-31.8892,Storfer 2023,1
11465,58.96108829,-53.81826545,Storfer 2023,1
11466,59.07702991,-48.08813437,Storfer 2023,1
11467,59.10332163,-53.06713643,Storfer 2023,1
11468,59.21166568,-30.70167166,Storfer 2023,1
11469,59.22554113,-24.05864583,Storfer 2023,1
11470,59.28841862,-19.74967154,Storfer 2023,1
11471,59.40326836,-47.09791697,Storfer 2023,1
11472,59.42869751,-36.88503906,Storfer 2023,1
11473,59.48179684,-48.997916,Storfer 2023,1
11474,59.5967,-55.0211,Storfer 2023,1
11476,60.00881705,-13.19328083,Storfer 2023,1
11477,60.10840583,-55.51161926,Storfer 2023,1
11479,60.31209891,-44.04398361,Storfer 2023,1
11480,60.47563576,-49.99450698,Storfer 2023,1
11481,60.49574974,-42.37840716,Storfer 2023,1
11482,60.52023599,-7.874328825,Storfer 2023,1
11483,60.52228358,-54.4028616,Storfer 2023,1
11484,60.76483027,-10.22069233,Storfer 2023,1
11485,60.82830958,-55.14232084,Storfer 2023,1
11486,61.0026,-46.118,Storfer 2023,1
11487,61.37028406,-23.86661826,Storfer 2023,1
11489,61.47866056,-57.65409131,Storfer 2023,1
11490,61.5953284,-63.02461383,Storfer 2023,1
11491,61.71083155,-18.15519358,Storfer 2023,1
11492,61.75286805,-49.88996681,Storfer 2023,1
11493,61.84554518,-32.98683806,Storfer 2023,1
11494,61.91120201,-49.86472959,Storfer 2023,1
11495,62.0179,-17.5113,Storfer 2023,1
11496,62.15302009,-26.94899692,Storfer 2023,1
11497,62.27555494,-32.73374758,Storfer 2023,1
11498,62.43832952,-39.24061302,Storfer 2023,1
11499,62.55619898,-55.37423609,Storfer 2023,1
11500,62.58340648,-63.4043158,Storfer 2023,1
11501,62.60800819,-5.028555403,Storfer 2023,1
11503,63.75075499,-18.01457457,Storfer 2023,1
11504,63.90058224,-38.15335915,Storfer 2023,1
11505,63.99829149,-49.13878482,Storfer 2023,1
11506,64.00119287,-63.75572425,Storfer 2023,1
11507,64.01551748,-35.13197312,Storfer 2023,1
11508,64.03202395,-24.0774589,Storfer 2023,1
11509,64.14557578,-62.3849183,Storfer 2023,1
11510,64.19354941,-54.48147566,Storfer 2023,1
11511,64.23366821,-10.89704991,Storfer 2023,1
11512,64.6277,-57.3777,Storfer 2023,1
11513,64.6307834,-40.10988924,Storfer 2023,1
11514,64.79844747,-38.65422585,Storfer 2023,1
11515,65.05226812,-65.25088458,Storfer 2023,1
11516,65.12298887,-18.98646551,Storfer 2023,1
11517,65.32082962,-47.08531963,Storfer 2023,1
11518,65.37213085,-35.78774922,Storfer 2023,1
11519,65.38347385,-25.61688763,Storfer 2023,1
11520,66.12738718,-40.20935021,Storfer 2023,1
11521,66.36308564,-51.41076249,Storfer 2023,1
11522,66.59782445,-39.92473761,Storfer 2023,1
11523,66.89453128,-31.83707703,Storfer 2023,1
11524,66.90540309,-22.08029252,Storfer 2023,1
11525,66.9304,-46.7947,Storfer 2023,1
11526,67.25081776,-34.65543314,Storfer 2023,1
11528,67.46566529,-31.88680608,Storfer 2023,1
11529,67.60986034,-3.312414696,Storfer 2023,1
11530,67.94358064,-4.172090157,Storfer 2023,1
11531,68.22652811,-20.74871264,Storfer 2023,1
11532,68.3915,-18.7387,Storfer 2023,1
11533,68.52198187,-49.73085519,Storfer 2023,1
11534,68.68924752,-64.4139517,Storfer 2023,1
11535,68.71750042,-47.89204204,Storfer 2023,1
11536,68.74405507,-6.5560365,Storfer 2023,1
11537,68.85549076,-49.09822427,Storfer 2023,1
11538,68.93929328,-21.53124424,Storfer 2023,1
11539,69.10837358,-29.1258453,Storfer 2023,1
11540,69.42654702,-7.84067991,Storfer 2023,1
11541,69.45533866,-37.50706317,Storfer 2023,1
11542,69.51852652,-63.6496023,Storfer 2023,1
11543,69.87488379,-44.75508204,Storfer 2023,1
11544,69.88992452,-48.60558358,Storfer 2023,1
11545,69.90336064,-37.46000998,Storfer 2023,1
11546,69.9810778,-19.00301177,Storfer 2023,1
11547,70.01198903,-2.989120831,Storfer 2023,1
11548,70.13949792,-35.5224989,Storfer 2023,1
11549,70.15865094,-46.08270313,Storfer 2023,1
11550,70.2711,-33.308,Storfer 2023,1
11552,70.59177102,-56.08716157,Storfer 2023,1
11553,70.66151062,-6.713502072,Storfer 2023,1
11554,70.83310644,-60.7979483,Storfer 2023,1
11555,70.85760066,-22.69699975,Storfer 2023,1
11556,70.86018705,-59.67136113,Storfer 2023,1
11557,70.91405889,-47.78227132,Storfer 2023,1
11558,70.98420547,-53.74878773,Storfer 2023,1
11559,71.39001865,-37.86893738,Storfer 2023,1
11560,71.54013754,-2.505529454,Storfer 2023,1
11561,71.70059205,-24.43539487,Storfer 2023,1
11562,71.8645308,-19.9959307,Storfer 2023,1
11563,72.01073897,-38.01182098,Storfer 2023,1
11564,72.02626849,-29.90101827,Storfer 2023,1
11565,72.06772536,-8.732599444,Storfer 2023,1
11566,72.09793853,-40.28454855,Storfer 2023,1
11568,72.2876,-45.489,Storfer 2023,1
11570,72.32083129,-3.987962726,Storfer 2023,1
11571,72.32803121,-55.9842878,Storfer 2023,1
11572,72.43284267,-20.06366894,Storfer 2023,1
11573,72.75286895,-47.49591978,Storfer 2023,1
11574,72.76093541,-29.47460827,Storfer 2023,1
11576,72.83555473,-59.60277142,Storfer 2023,1
11577,72.94456492,-42.28831934,Storfer 2023,1
11578,72.96264399,-19.40375849,Storfer 2023,1
11579,73.04887287,-10.57465043,Storfer 2023,1
11580,73.23619618,-48.64052795,Storfer 2023,1
11581,73.3289,-54.6926,Storfer 2023,1
11582,73.48650092,-25.03764472,Storfer 2023,1
11583,73.48937762,-0.6699175689,Storfer 2023,1
11584,73.51002229,-43.99920758,Storfer 2023,1
11585,73.5101,-51.3394,Storfer 2023,1
11586,73.53342439,-25.01788154,Storfer 2023,1
11587,73.79085622,-45.68224954,Storfer 2023,1
11588,73.97393851,-8.177427053,Storfer 2023,1
11589,74.05085017,-37.58042154,Storfer 2023,1
11590,74.11103743,-45.67265801,Storfer 2023,1
11591,74.15761416,-40.63746373,Storfer 2023,1
11592,74.24912008,-19.62769832,Storfer 2023,1
11593,74.26914018,-28.27750079,Storfer 2023,1
11594,74.2937828,-61.88598767,Storfer 2023,1
11595,74.332201,-54.26511628,Storfer 2023,1
11598,74.44858921,-26.80354158,Storfer 2023,1
11600,74.55595084,-39.31231701,Storfer 2023,1
11601,74.55929422,-54.38842779,Storfer 2023,1
11602,74.68474105,-37.71664828,Storfer 2023,1
11604,74.81307642,-42.86564057,Storfer 2023,1
11605,74.86897782,-48.96714397,Storfer 2023,1
11606,74.92512196,-42.35233448,Storfer 2023,1
11607,75.14096208,-62.20636452,Storfer 2023,1
11608,75.62249834,-61.61756171,Storfer 2023,1
11609,75.66014948,-38.39702054,Storfer 2023,1
11610,75.73177283,-59.80736774,Storfer 2023,1
11613,76.10149995,-34.07853838,Storfer 2023,1
11614,76.11441125,-47.09089429,Storfer 2023,1
11615,76.18588194,-22.73904314,Storfer 2023,1
11616,76.24639982,-58.63177259,Storfer 2023,1
11618,76.97371704,-51.13936505,Storfer 2023,1
11619,77.16714443,-49.30154306,Storfer 2023,1
11620,77.21891147,-43.39411131,Storfer 2023,1
11621,77.2411599,-25.4872864,Storfer 2023,1
11622,77.53149726,-40.96010736,Storfer 2023,1
11623,77.57443972,-25.37798838,Storfer 2023,1
11624,77.65459601,-44.95686686,Storfer 2023,1
11625,77.83645181,-18.23629712,Storfer 2023,1
11626,77.96887318,-18.51101978,Storfer 2023,1
11627,78.09132067,-55.72360891,Storfer 2023,1
11628,78.30453454,-51.68263043,Storfer 2023,1
11629,78.51617067,-43.71513827,Storfer 2023,1
11630,78.8055155,-18.58779569,Storfer 2023,1
11631,78.88330332,-35.58072159,Storfer 2023,1
11632,78.93307859,-51.2425958,Storfer 2023,1
11633,79.02515306,-45.03194089,Storfer 2023,1
11635,79.49076985,-55.24249555,Storfer 2023,1
11636,79.5142,-61.1009,Storfer 2023,1
11637,79.55907742,-34.96969606,Storfer 2023,1
11638,79.96837392,-22.99247747,Storfer 2023,1
11639,80.18904324,-26.34673647,Storfer 2023,1
11640,80.24465177,-61.82660251,Storfer 2023,1
11641,80.39404723,-44.78844713,Storfer 2023,1
11643,80.73793981,-43.77595361,Storfer 2023,1
11644,80.91041223,-26.00224713,Storfer 2023,1
11645,81.2273864,-43.9751032,Storfer 2023,1
11646,81.35980922,-25.74861643,Storfer 2023,1
11647,81.78570113,-25.73374018,Storfer 2023,1
11648,82.352,-34.3146,Storfer 2023,1
11649,82.49111241,-34.99904114,Storfer 2023,1
11650,82.60478616,-50.53949958,Storfer 2023,1
11651,82.79172604,-44.47146306,Storfer 2023,1
11652,82.8197,-53.6166,Storfer 2023,1
11653,82.93246812,-49.51556648,Storfer 2023,1
11654,82.95154091,-41.07932766,Storfer 2023,1
11655,83.0071,-38.9895,Storfer 2023,1
11656,83.35211428,-24.1981897,Storfer 2023,1
11657,83.42246277,-59.86478862,Storfer 2023,1
11658,83.43240387,-28.30993775,Storfer 2023,1
11659,83.66982467,-19.36048717,Storfer 2023,1
11661,83.84543899,-26.71156763,Storfer 2023,1
11662,83.84789388,-27.82170378,Storfer 2023,1
11663,84.019,-39.7926,Storfer 2023,1
11664,84.14815385,-40.90262911,Storfer 2023,1
11665,84.20269955,-45.32200802,Storfer 2023,1
11666,84.84934526,-59.35861203,Storfer 2023,1
11667,85.06378124,-55.3705025,Storfer 2023,1
11668,85.0839575,-19.40975975,Storfer 2023,1
11669,85.15012589,-30.73028347,Storfer 2023,1
11670,85.30125841,-36.92956096,Storfer 2023,1
11671,85.36201121,-53.79019805,Storfer 2023,1
11672,85.6843978,-20.1946888,Storfer 2023,1
11673,85.70472038,-59.67355959,Storfer 2023,1
11674,85.81475741,-29.60786647,Storfer 2023,1
11675,86.36487986,-49.03987606,Storfer 2023,1
11676,86.50663532,-50.38826508,Storfer 2023,1
11677,86.57419343,-37.56882327,Storfer 2023,1
11679,86.74164996,-28.84592725,Storfer 2023,1
11680,86.91356995,-20.17659169,Storfer 2023,1
11681,87.04258137,-29.79380385,Storfer 2023,1
11682,87.06294545,-37.11914835,Storfer 2023,1
11685,87.3573,-24.9521,Storfer 2023,1
11686,87.56804084,-46.67615549,Storfer 2023,1
11687,87.60065999,-41.28772361,Storfer 2023,1
11688,87.88662712,-39.79352485,Storfer 2023,1
11689,87.91073835,-33.76647731,Storfer 2023,1
11690,88.33820592,-22.16226936,Storfer 2023,1
11691,88.4187,-31.7121,Storfer 2023,1
11692,88.4769663,-58.30356478,Storfer 2023,1
11694,89.60711754,-44.10765733,Storfer 2023,1
11695,89.6295,-39.2946,Storfer 2023,1
11696,89.74544848,-38.30388374,Storfer 2023,1
11697,90.14892676,-34.85345496,Storfer 2023,1
11698,90.19730785,-53.56650823,Storfer 2023,1
11699,90.3292707,-34.52059038,Storfer 2023,1
11700,90.56144426,-39.95162608,Storfer 2023,1
11702,91.65718726,-59.46473978,Storfer 2023,1
11703,91.878,-51.7613,Storfer 2023,1
11704,91.914,-31.8699,Storfer 2023,1
11705,92.06086164,-44.58233769,Storfer 2023,1
11706,92.1471,-61.5109,Storfer 2023,1
11708,92.40403409,-47.29693228,Storfer 2023,1
11709,92.66479592,-58.92135704,Storfer 2023,1
11711,93.17626378,-48.50424019,Storfer 2023,1
11712,93.41224704,-54.02605631,Storfer 2023,1
11713,94.11923896,-57.06005605,Storfer 2023,1
11714,94.1895,-59.6464,Storfer 2023,1
11715,94.32470579,-58.45266429,Storfer 2023,1
11716,94.51851062,-60.77051109,Storfer 2023,1
11717,94.6009,-48.9219,Storfer 2023,1
11718,94.64933131,-47.00699549,Storfer 2023,1
11719,95.16794303,-43.09108921,Storfer 2023,1
11720,95.25795726,79.65595704,Storfer 2023,1
11721,96.78629686,-49.19577621,Storfer 2023,1
11723,104.6025551,65.46494337,Storfer 2023,1
11724,105.5220909,44.81932299,Storfer 2023,1
11726,113.7119119,17.20441723,Storfer 2023,1
11727,115.1882251,23.65061156,Storfer 2023,1
11728,115.5442183,20.76037826,Storfer 2023,1
11729,118.7960954,9.736500678,Storfer 2023,1
11731,120.8080275,22.58314671,Storfer 2023,1
11732,120.973404,54.64524221,Storfer 2023,1
11733,121.118412,0.1987566604,Storfer 2023,1
11734,121.2039285,37.29497401,Storfer 2023,1
11735,124.8970889,28.51941654,Storfer 2023,1
11736,125.9418584,44.27802973,Storfer 2023,1
11737,126.6811973,6.627948873,Storfer 2023,1
11738,127.4740665,-6.528656031,Storfer 2023,1
11739,128.1153695,-0.1150364467,Storfer 2023,1
11740,128.6650399,5.554809674,Storfer 2023,1
11741,129.0556738,6.973288297,Storfer 2023,1
11744,130.8872354,-7.310588157,Storfer 2023,1
11745,131.4206942,-3.977070282,Storfer 2023,1
11746,131.4458,29.908,Storfer 2023,1
11747,131.840357,27.8800578,Storfer 2023,1
11748,131.8690023,19.07479654,Storfer 2023,1
11749,132.9765178,15.89083836,Storfer 2023,1
11750,133.2475548,8.859191145,Storfer 2023,1
11751,133.2771,47.2471,Storfer 2023,1
11753,136.8347962,-5.374224952,Storfer 2023,1
11754,137.0006196,30.17278399,Storfer 2023,1
11755,138.6670351,16.05574182,Storfer 2023,1
11756,139.2777,27.6079,Storfer 2023,1
11757,139.3987,38.7953,Storfer 2023,1
11758,139.800568,8.80843313,Storfer 2023,1
11759,140.6026932,0.6295677748,Storfer 2023,1
11760,141.8067291,36.90757878,Storfer 2023,1
11761,143.1006,11.513,Storfer 2023,1
11762,143.271682,60.67757264,Storfer 2023,1
11763,143.6418709,17.08562517,Storfer 2023,1
11764,145.9802782,67.27871837,Storfer 2023,1
11765,147.0379721,2.17493889,Storfer 2023,1
11766,147.2980467,-2.982472391,Storfer 2023,1
11767,148.1462133,13.46161111,Storfer 2023,1
11768,149.2146008,1.375129173,Storfer 2023,1
11769,149.2954909,-0.8358956703,Storfer 2023,1
11770,149.3328066,70.46486412,Storfer 2023,1
11772,149.6644346,7.167798895,Storfer 2023,1
11773,149.7959622,-4.041062146,Storfer 2023,1
11774,150.4862695,15.4208623,Storfer 2023,1
11775,150.5217146,11.65745683,Storfer 2023,1
11776,150.5779611,-4.556253867,Storfer 2023,1
11777,151.6389,-8.5848,Storfer 2023,1
11778,151.6855,-5.7829,Storfer 2023,1
11779,152.1617694,3.129273693,Storfer 2023,1
11780,152.1941194,-5.351320315,Storfer 2023,1
11781,152.3671474,-1.241431495,Storfer 2023,1
11783,155.0256231,3.298574869,Storfer 2023,1
11784,155.1597138,48.15846833,Storfer 2023,1
11785,155.2994348,7.535535364,Storfer 2023,1
11786,156.0348894,-6.395814171,Storfer 2023,1
11787,156.1243846,0.5736546491,Storfer 2023,1
11788,156.3936281,14.62838287,Storfer 2023,1
11789,157.1231775,9.667665398,Storfer 2023,1
11790,157.9841715,-8.959838967,Storfer 2023,1
11791,158.6230162,20.0952385,Storfer 2023,1
11793,159.3392,15.2812,Storfer 2023,1
11794,159.5831498,30.52679977,Storfer 2023,1
11796,160.7157954,18.88163505,Storfer 2023,1
11798,160.8622952,1.611301445,Storfer 2023,1
11799,161.3917441,13.89715872,Storfer 2023,1
11800,162.3107812,23.48155337,Storfer 2023,1
11801,163.2386629,8.028181627,Storfer 2023,1
11802,164.2857239,27.9088898,Storfer 2023,1
11803,164.3353363,20.59774379,Storfer 2023,1
11804,165.6004361,57.44383806,Storfer 2023,1
11805,166.0590273,-5.550684933,Storfer 2023,1
11806,166.4440554,15.39850971,Storfer 2023,1
11807,166.658454,55.66919827,Storfer 2023,1
11808,166.995365,5.775665436,Storfer 2023,1
11809,167.9945952,21.62299199,Storfer 2023,1
11810,168.7092,27.5616,Storfer 2023,1
11811,169.3118004,16.72162954,Storfer 2023,1
11812,170.8520764,15.18460822,Storfer 2023,1
11814,171.0560609,29.3501087,Storfer 2023,1
11815,171.1342751,25.68152424,Storfer 2023,1
11816,171.5811534,-8.350809948,Storfer 2023,1
11818,172.2076123,8.544036081,Storfer 2023,1
11819,172.2111627,21.39198272,Storfer 2023,1
11820,172.7031679,20.3186187,Storfer 2023,1
11821,173.055766,15.82287519,Storfer 2023,1
11822,174.0198236,8.370170656,Storfer 2023,1
11823,175.0655835,-8.447514395,Storfer 2023,1
11824,175.0968,13.6467,Storfer 2023,1
11825,175.7396236,12.38927832,Storfer 2023,1
11826,176.1722071,-7.677265167,Storfer 2023,1
11827,176.4783212,-6.042922225,Storfer 2023,1
11828,176.6736605,-5.760428607,Storfer 2023,1
11830,177.3966614,15.3679105,Storfer 2023,1
11831,178.1121995,-7.504853383,Storfer 2023,1
11832,179.2636515,-4.979471102,Storfer 2023,1
11833,179.4798043,29.06661841,Storfer 2023,1
11834,179.7409875,15.00535215,Storfer 2023,1
11835,179.7708336,5.688513496,Storfer 2023,1
11836,180.3221557,8.709985101,Storfer 2023,1
11838,180.7889796,26.04352851,Storfer 2023,1
11839,181.2379182,31.66905355,Storfer 2023,1
11840,182.2984237,27.07121706,Storfer 2023,1
11841,182.9740396,-2.838181611,Storfer 2023,1
11842,183.0498385,18.38340528,Storfer 2023,1
11844,183.5634796,13.40598601,Storfer 2023,1
11847,185.051054,4.113966275,Storfer 2023,1
11848,185.2190164,9.761658176,Storfer 2023,1
11849,185.277557,13.80773577,Storfer 2023,1
11850,185.2926916,10.88939526,Storfer 2023,1
11851,185.4569754,30.98302622,Storfer 2023,1
11852,186.3178122,19.2286807,Storfer 2023,1
11853,186.3329321,10.22893934,Storfer 2023,1
11854,186.7129881,21.83120525,Storfer 2023,1
11855,186.8041685,5.496824874,Storfer 2023,1
11856,186.8203601,26.67851953,Storfer 2023,1
11857,187.303378,13.04379235,Storfer 2023,1
11858,187.8231515,-6.775608348,Storfer 2023,1
11859,188.3870336,14.45502711,Storfer 2023,1
11860,188.4066216,14.35974642,Storfer 2023,1
11861,190.8635841,-5.971278569,Storfer 2023,1
11862,191.0392419,18.12229956,Storfer 2023,1
11863,191.1319111,21.75242506,Storfer 2023,1
11865,191.8963366,39.54919226,Storfer 2023,1
11866,191.9337866,35.68748428,Storfer 2023,1
11867,192.0570769,14.00564858,Storfer 2023,1
11868,192.8845733,9.640498343,Storfer 2023,1
11869,193.0419019,21.23185752,Storfer 2023,1
11870,193.316888,5.340874407,Storfer 2023,1
11871,194.0840028,26.27306269,Storfer 2023,1
11872,194.2562838,-4.027774877,Storfer 2023,1
11873,194.9567765,23.17713996,Storfer 2023,1
11875,195.0679483,31.01561251,Storfer 2023,1
11876,195.7274551,8.484925404,Storfer 2023,1
11877,197.2978,-3.776,Storfer 2023,1
11878,198.0553008,31.44744515,Storfer 2023,1
11880,198.6611886,32.63276129,Storfer 2023,1
11881,199.6448982,14.44166666,Storfer 2023,1
11882,199.8847797,10.12225608,Storfer 2023,1
11883,200.0591737,-8.362485541,Storfer 2023,1
11885,200.7282579,16.9570866,Storfer 2023,1
11886,200.7868043,-5.702447746,Storfer 2023,1
11887,201.0623728,50.09307945,Storfer 2023,1
11888,201.357162,24.41025118,Storfer 2023,1
11889,201.9291164,18.38264615,Storfer 2023,1
11890,202.7400127,27.82237285,Storfer 2023,1
11891,203.0500481,11.7618337,Storfer 2023,1
11892,203.2110537,19.52133984,Storfer 2023,1
11894,204.1293262,-8.25974383,Storfer 2023,1
11895,204.489924,26.72282219,Storfer 2023,1
11896,205.5671512,-3.333422246,Storfer 2023,1
11897,205.9953283,-8.384036059,Storfer 2023,1
11898,206.6031868,0.6996951514,Storfer 2023,1
11900,207.4115587,17.78834667,Storfer 2023,1
11901,207.4829602,30.25138098,Storfer 2023,1
11902,207.6812711,-3.49533133,Storfer 2023,1
11903,209.0507869,6.812267851,Storfer 2023,1
11904,209.5006,1.4393,Storfer 2023,1
11905,209.7167631,26.21473735,Storfer 2023,1
11906,209.8301347,-2.449247741,Storfer 2023,1
11907,209.958889,0.6509285365,Storfer 2023,1
11908,210.7336066,-7.100791104,Storfer 2023,1
11909,212.2948684,45.82001736,Storfer 2023,1
11910,213.234858,57.85753558,Storfer 2023,1
11911,213.5049923,4.92726843,Storfer 2023,1
11912,213.663,27.053,Storfer 2023,1
11913,214.3716923,9.145761948,Storfer 2023,1
11914,214.8427774,3.393608543,Storfer 2023,1
11915,214.9681799,23.24932972,Storfer 2023,1
11916,215.0134176,16.38687024,Storfer 2023,1
11917,215.3758055,29.63322418,Storfer 2023,1
11918,215.8289204,-6.62873251,Storfer 2023,1
11919,216.3815856,21.57114642,Storfer 2023,1
11921,217.7669351,4.96307532,Storfer 2023,1
11922,219.2414704,16.34749058,Storfer 2023,1
11924,219.6875971,14.90348108,Storfer 2023,1
11925,220.446404,11.897768,Storfer 2023,1
11926,222.5786177,21.97448842,Storfer 2023,1
11927,223.0015731,0.3432371494,Storfer 2023,1
11928,223.1208517,43.69742447,Storfer 2023,1
11929,223.5604556,-7.256869825,Storfer 2023,1
11930,224.3887645,35.70684088,Storfer 2023,1
11931,224.504271,17.33061032,Storfer 2023,1
11932,224.8978911,13.7645716,Storfer 2023,1
11933,225.3608205,-1.41711958,Storfer 2023,1
11935,225.70744,8.225037901,Storfer 2023,1
11937,226.5858634,-5.2416959,Storfer 2023,1
11938,227.6646626,-6.23905514,Storfer 2023,1
11939,227.8336776,5.653918927,Storfer 2023,1
11940,227.952991,-6.862217194,Storfer 2023,1
11941,230.0745446,66.78909472,Storfer 2023,1
11942,230.2535976,0.5588568139,Storfer 2023,1
11943,230.2597161,67.67103078,Storfer 2023,1
11944,230.340537,13.55600664,Storfer 2023,1
11945,230.3748098,10.39665978,Storfer 2023,1
